"Event Name","Event Type","Resource Id","Event Date","Account","Region","Description"
"o2-sns-topic-open-subscribe","compliance","o2-alert","2020-05-08T14:37:25.547Z","Cloudticity-Fission-QA","us-east-1","o2-sns-topic-open-subscribe"
"o2-sns-topic-open-publish","compliance","oxygen_events","2020-05-08T14:37:25.618Z","Cloudticity-Fission-QA","us-east-1","o2-sns-topic-open-publish"
"o2-sns-topic-open-subscribe","compliance","oxygen_events","2020-05-08T14:37:25.675Z","Cloudticity-Fission-QA","us-east-1","o2-sns-topic-open-subscribe"
"o2-sns-topic-open-publish","compliance","publishkiran05100001","2020-05-10T13:06:37.359Z","Cloudticity-Fission-QA","us-east-1","o2-sns-topic-open-publish"
"o2-sns-topic-open-subscribe","compliance","publishkiran05100001","2020-05-10T13:06:37.410Z","Cloudticity-Fission-QA","us-east-1","o2-sns-topic-open-subscribe"
"o2-sns-topic-open-publish","compliance","publishkiran05100001","2020-05-10T13:22:26.079Z","Cloudticity-Fission-QA","us-east-1","o2-sns-topic-open-publish"
"o2-sns-topic-no-https","security","topichttp05102020001","2020-05-10T13:25:58.605Z","Cloudticity-Fission-QA","us-east-1","A SNS topic is not configured to restrict the HTTP protocol"
"o2-sns-topic-open-publish","compliance","topichttp05102020001","2020-05-10T13:25:58.669Z","Cloudticity-Fission-QA","us-east-1","o2-sns-topic-open-publish"
"o2-sns-topic-open-subscribe","compliance","topichttp05102020001","2020-05-10T13:25:58.729Z","Cloudticity-Fission-QA","us-east-1","o2-sns-topic-open-subscribe"
"o2-sns-topic-no-https","security","topichttp05102020002","2020-05-10T13:29:40.052Z","Cloudticity-Fission-QA","us-east-1","A SNS topic is not configured to restrict the HTTP protocol"
"o2-sns-topic-open-publish","compliance","topichttp05102020002","2020-05-10T13:29:40.104Z","Cloudticity-Fission-QA","us-east-1","o2-sns-topic-open-publish"
"o2-sns-topic-open-subscribe","compliance","topichttp05102020002","2020-05-10T13:29:40.155Z","Cloudticity-Fission-QA","us-east-1","o2-sns-topic-open-subscribe"
"o2-sns-subscription-no-https","security","config-topic","2020-05-10T13:42:06.544Z","Cloudticity-Fission-QA","us-east-1","A SNS subscription is using the HTTP protocol and not HTTPS"
"o2-sns-subscription-no-https","security","test","2020-05-10T14:03:53.014Z","Cloudticity-Fission-QA","us-east-1","A SNS subscription is using the HTTP protocol and not HTTPS"
"o2-sns-topic-open-publish","compliance","test","2020-05-10T14:03:53.104Z","Cloudticity-Fission-QA","us-east-1","o2-sns-topic-open-publish"
"o2-sns-topic-open-subscribe","compliance","test","2020-05-10T14:03:53.165Z","Cloudticity-Fission-QA","us-east-1","o2-sns-topic-open-subscribe"
"o2-sns-subscription-no-https","security","test","2020-05-10T14:07:11.093Z","Cloudticity-Fission-QA","us-east-1","A SNS subscription is using the HTTP protocol and not HTTPS"
"o2-sns-topic-open-publish","compliance","Topicdisabled051000004","2020-05-10T14:37:24.516Z","Cloudticity-Fission-QA","us-east-1","o2-sns-topic-open-publish"
"o2-sns-topic-open-subscribe","compliance","Topicdisabled051000004","2020-05-10T14:37:24.573Z","Cloudticity-Fission-QA","us-east-1","o2-sns-topic-open-subscribe"
"o2-sns-subscription-no-https","security","Topicdisabled051000004","2020-05-10T14:52:24.564Z","Cloudticity-Fission-QA","us-east-1","A SNS subscription is using the HTTP protocol and not HTTPS"
"o2-sns-topic-open-publish","compliance","Topicdisabled051000004","2020-05-10T14:52:24.664Z","Cloudticity-Fission-QA","us-east-1","o2-sns-topic-open-publish"
"o2-sns-topic-open-subscribe","compliance","Topicdisabled051000004","2020-05-10T14:52:24.726Z","Cloudticity-Fission-QA","us-east-1","o2-sns-topic-open-subscribe"
"o2-rds-public-access","compliance","database-1debo","2020-05-13T09:35:37.179Z","Cloudticity-Fission-QA","us-east-1","o2-rds-public-access"
"o2-rds-public-access","compliance","kirantest001","2020-05-13T12:04:46.903Z","Cloudticity-Fission-QA","us-east-1","o2-rds-public-access"
"o2-rds-public-access","compliance","database-1","2020-05-13T12:16:58.220Z","Cloudticity-Fission-QA","us-east-1","o2-rds-public-access"
"o2-iam-admin-user-no-mfa","security","ashish.agarwal","2020-05-13T14:29:07.989Z","Cloudticity-Fission-QA","us-east-1","An IAM user with admin permissions does not have multi-factor authentication enabled"
"o2-s3-default-encryption","security","cloudticity-o2-us-east-1-qa","2020-05-13T14:32:07.342Z","Cloudticity-Fission-QA","us-east-1","An S3 bucket does not have default encryption configured."
"o2-s3-logging-not-enabled","compliance","cloudticity-fission-qa-eks-code","2020-05-13T14:36:08.484Z","Cloudticity-Fission-QA","us-east-1","S3 bucket does not have logging enabled"
"o2-s3-open-to-public","security","cloudticity-fission-qa-eks-code","2020-05-13T14:36:08.541Z","Cloudticity-Fission-QA","us-east-1","An S3 bucket has permissions that allow access to anyone"
"o2-s3-logging-not-enabled","compliance","cloudticity-fission-qa-eks","2020-05-13T14:36:20.197Z","Cloudticity-Fission-QA","us-east-1","S3 bucket does not have logging enabled"
"o2-s3-open-to-public","security","cloudticity-fission-qa-eks","2020-05-13T14:36:20.252Z","Cloudticity-Fission-QA","us-east-1","An S3 bucket has permissions that allow access to anyone"
"o2-s3-logging-not-enabled","compliance","cloudticity-fission-qa-config","2020-05-13T14:38:30.847Z","Cloudticity-Fission-QA","us-east-1","S3 bucket does not have logging enabled"
"o2-s3-logging-not-enabled","compliance","o2-managed-kubernetes","2020-05-13T14:39:56.889Z","Cloudticity-Fission-QA","us-east-1","S3 bucket does not have logging enabled"
"o2-iam-admin-user-no-mfa","security","manoj.lenka","2020-05-13T14:42:26.675Z","Cloudticity-Fission-QA","us-east-1","An IAM user with admin permissions does not have multi-factor authentication enabled"
"o2-iam-admin-user-no-mfa","security","o2-api-build-user","2020-05-13T14:42:29.226Z","Cloudticity-Fission-QA","us-east-1","An IAM user with admin permissions does not have multi-factor authentication enabled"
"o2-s3-logging-not-enabled","compliance","o2-elb-v2-application-o2-api-qa-access-logs","2020-05-13T14:52:26.585Z","Cloudticity-Fission-QA","us-east-1","S3 bucket does not have logging enabled"
"o2-s3-default-encryption","security","o2-elb-v2-application-o2-api-qa-access-logs","2020-05-13T14:54:41.746Z","Cloudticity-Fission-QA","us-east-1","An S3 bucket does not have default encryption configured."
"o2-s3-logging-not-enabled","compliance","o2-elb-v2-network-ashish-test-access-logs","2020-05-13T14:57:27.989Z","Cloudticity-Fission-QA","us-east-1","S3 bucket does not have logging enabled"
"o2-s3-default-encryption","security","o2-elb-v2-network-ashish-test-access-logs","2020-05-13T14:59:58.926Z","Cloudticity-Fission-QA","us-east-1","An S3 bucket does not have default encryption configured."
"o2-ebs-untagged-volume","compliance","vol-0cdaf40b5e78b86ca","2020-05-13T16:04:44.190Z","Cloudticity-Fission-QA","us-east-1","Untagged EBS Volume"
"o2-ec2-required-tags","compliance","i-063ade3291e99f2ee","2020-05-13T16:04:47.139Z","Cloudticity-Fission-QA","us-east-1","EC2 instance is missing required tags"
"o2-ec2-required-tags","compliance","i-0e1717d68743a4eed","2020-05-13T16:08:43.694Z","Cloudticity-Fission-QA","us-east-1","EC2 instance is missing required tags"
"o2-ebs-untagged-volume","compliance","vol-0c2fcb14034dc8513","2020-05-13T16:08:43.809Z","Cloudticity-Fission-QA","us-east-1","Untagged EBS Volume"
"o2-security-group-unrestricted-ssh","security","sg-0fcd2d21de1313b30","2020-05-13T16:11:18.193Z","Cloudticity-Fission-QA","us-east-1","A security group has port 22 (SSH) assigned to an open IP range."
"o2-ssm-unmanaged-instance","availability","i-0e1717d68743a4eed","2020-05-13T16:11:18.591Z","Cloudticity-Fission-QA","us-east-1"," EC2 instance is not managed by SSM"
"ec2-instance-generation","compliance","i-0e1717d68743a4eed","2020-05-13T16:12:36.414Z","Cloudticity-Fission-QA","us-east-1","ec2-instance-generation"
"o2-ec2-no-asg","availability","i-0e1717d68743a4eed","2020-05-13T16:12:36.473Z","Cloudticity-Fission-QA","us-east-1","Instances without an autoscaling group should be configured for high availability."
"o2-iam-admin-user-no-mfa","security","-","2020-05-13T19:41:25.123Z","Cloudticity-Fission-QA","us-east-1","An IAM user with admin permissions does not have multi-factor authentication enabled"
"o2-rds-public-access","compliance","kirantest05140002","2020-05-14T05:26:17.980Z","Cloudticity-Fission-QA","us-east-1","o2-rds-public-access"
"o2-rds-public-access","compliance","databasekirantest0514001","2020-05-14T05:29:53.268Z","Cloudticity-Fission-QA","us-east-1","o2-rds-public-access"
"o2-rds-public-access","compliance","kirantest05140002","2020-05-14T05:37:23.214Z","Cloudticity-Fission-QA","us-east-1","o2-rds-public-access"
"ec2-instance-generation","compliance","i-0c96ac7b4ebe1ebf6","2020-05-14T09:42:53.808Z","Cloudticity-Fission-QA","us-east-1","ec2-instance-generation"
"o2-ec2-no-asg","availability","i-0c96ac7b4ebe1ebf6","2020-05-14T09:42:53.850Z","Cloudticity-Fission-QA","us-east-1","Instances without an autoscaling group should be configured for high availability."
"o2-ec2-required-tags","compliance","i-0c96ac7b4ebe1ebf6","2020-05-14T09:42:54.598Z","Cloudticity-Fission-QA","us-east-1","EC2 instance is missing required tags"
"o2-security-group-unrestricted-ssh","security","sg-02ddcb869fecc33c1","2020-05-14T09:45:06.412Z","Cloudticity-Fission-QA","us-east-1","A security group has port 22 (SSH) assigned to an open IP range."
"o2-ssm-unmanaged-instance","availability","i-0c96ac7b4ebe1ebf6","2020-05-14T09:45:06.984Z","Cloudticity-Fission-QA","us-east-1"," EC2 instance is not managed by SSM"
"o2-ec2-required-tags","compliance","i-0327468a1c1ce355e","2020-05-14T09:54:49.048Z","Cloudticity-Fission-QA","us-east-1","EC2 instance is missing required tags"
"o2-ebs-untagged-volume","compliance","vol-0a88ae5bef825a697","2020-05-14T09:54:51.488Z","Cloudticity-Fission-QA","us-east-1","Untagged EBS Volume"
"o2-security-group-unrestricted-ssh","security","sg-0988c656513f83110","2020-05-14T09:57:15.017Z","Cloudticity-Fission-QA","us-east-1","A security group has port 22 (SSH) assigned to an open IP range."
"o2-ssm-unmanaged-instance","availability","i-0327468a1c1ce355e","2020-05-14T09:57:16.936Z","Cloudticity-Fission-QA","us-east-1"," EC2 instance is not managed by SSM"
"ec2-instance-generation","compliance","i-0327468a1c1ce355e","2020-05-14T10:02:28.995Z","Cloudticity-Fission-QA","us-east-1","ec2-instance-generation"
"o2-ec2-no-asg","availability","i-0327468a1c1ce355e","2020-05-14T10:02:29.047Z","Cloudticity-Fission-QA","us-east-1","Instances without an autoscaling group should be configured for high availability."
"o2-ebs-unencrypted-volume","security","vol-0a88ae5bef825a697","2020-05-14T10:02:31.775Z","Cloudticity-Fission-QA","us-east-1"," EBS volume tagged for PHI is not encrypted"
"o2-rds-public-access","compliance","databasekirantest0514001","2020-05-14T16:01:06.259Z","Cloudticity-Fission-QA","us-east-1","o2-rds-public-access"
"o2-rds-public-access","compliance","kirantest05140002","2020-05-14T16:01:06.319Z","Cloudticity-Fission-QA","us-east-1","o2-rds-public-access"
"o2-rds-public-access","compliance","test051400001","2020-05-14T16:01:06.509Z","Cloudticity-Fission-QA","us-east-1","o2-rds-public-access"
"o2-ec2-no-asg","availability","i-047bce1a7f5e83296","2020-05-14T16:58:36.127Z","Cloudticity-Fission-QA","us-east-1","Instances without an autoscaling group should be configured for high availability."
"ec2-instance-generation","compliance","i-0327468a1c1ce355e","2020-05-14T16:58:36.238Z","Cloudticity-Fission-QA","us-east-1","ec2-instance-generation"
"o2-rds-public-access","compliance","database-dc1","2020-05-15T04:46:06.420Z","Cloudticity-Fission-QA","us-east-1","o2-rds-public-access"
"o2-rds-public-access","compliance","kirantest150500001","2020-05-15T10:02:41.423Z","Cloudticity-Fission-QA","us-east-1","o2-rds-public-access"
"o2-rds-public-access","compliance","kirantest150500001","2020-05-15T10:11:43.651Z","Cloudticity-Fission-QA","us-east-1","o2-rds-public-access"
"o2-rds-public-access","compliance","kirantest150500001","2020-05-15T10:16:21.227Z","Cloudticity-Fission-QA","us-east-1","o2-rds-public-access"
"o2-rds-public-access","compliance","kirantest150500001","2020-05-15T10:18:01.998Z","Cloudticity-Fission-QA","us-east-1","o2-rds-public-access"
"o2-iam-admin-user-no-mfa","security","ashish.test","2020-05-20T13:41:25.322Z","Cloudticity-Fission-QA","us-east-1","An IAM user with admin permissions does not have multi-factor authentication enabled"
"o2-iam-admin-user-no-mfa","security","kiran.thoodi","2020-05-20T13:41:25.396Z","Cloudticity-Fission-QA","us-east-1","An IAM user with admin permissions does not have multi-factor authentication enabled"
"o2-s3-logging-not-enabled","compliance","cf-templates-1moyp2eikofcd-us-east-1","2020-05-20T21:59:04.268Z","Cloudticity-Fission-QA","us-east-1","S3 bucket does not have logging enabled"
"o2-s3-logging-not-enabled","compliance","cf-templates-1moyp2eikofcd-us-west-2","2020-05-20T21:59:04.362Z","Cloudticity-Fission-QA","us-east-1","S3 bucket does not have logging enabled"
"o2-s3-logging-not-enabled","compliance","cloudticity-oxygen-qa-static-files","2020-05-20T21:59:04.853Z","Cloudticity-Fission-QA","us-east-1","S3 bucket does not have logging enabled"
"o2-s3-logging-not-enabled","compliance","codepipeline-us-east-1-130467292451","2020-05-20T21:59:05.144Z","Cloudticity-Fission-QA","us-east-1","S3 bucket does not have logging enabled"
"o2-s3-logging-not-enabled","compliance","config-bucket-203471797812-us-east-1","2020-05-20T21:59:05.210Z","Cloudticity-Fission-QA","us-east-1","S3 bucket does not have logging enabled"
"o2-s3-logging-not-enabled","compliance","o2-203471797812-cloudtrail-access-logs","2020-05-20T21:59:05.369Z","Cloudticity-Fission-QA","us-east-1","S3 bucket does not have logging enabled"
"o2-s3-versioning-not-enabled","compliance","cf-template101","2020-05-21T03:59:02.818Z","Cloudticity-Fission-QA","us-east-1","S3 bucket versioning is not enabled"
"o2-s3-versioning-not-enabled","compliance","cf-templates-1moyp2eikofcd-us-east-1","2020-05-21T03:59:02.980Z","Cloudticity-Fission-QA","us-east-1","S3 bucket versioning is not enabled"
"o2-s3-versioning-not-enabled","compliance","cf-templates-1moyp2eikofcd-us-west-2","2020-05-21T03:59:03.112Z","Cloudticity-Fission-QA","us-east-1","S3 bucket versioning is not enabled"
"o2-s3-versioning-not-enabled","compliance","cloudticity-fission-qa-config","2020-05-21T03:59:03.244Z","Cloudticity-Fission-QA","us-east-1","S3 bucket versioning is not enabled"
"o2-s3-versioning-not-enabled","compliance","cloudticity-fission-qa-eks","2020-05-21T03:59:03.376Z","Cloudticity-Fission-QA","us-east-1","S3 bucket versioning is not enabled"
"o2-s3-versioning-not-enabled","compliance","cloudticity-fission-qa-eks-code","2020-05-21T03:59:03.487Z","Cloudticity-Fission-QA","us-east-1","S3 bucket versioning is not enabled"
"o2-s3-versioning-not-enabled","compliance","cloudticity-oxygen-qa-static-files","2020-05-21T03:59:03.706Z","Cloudticity-Fission-QA","us-east-1","S3 bucket versioning is not enabled"
"o2-s3-versioning-not-enabled","compliance","codepipeline-us-east-1-130467292451","2020-05-21T03:59:03.952Z","Cloudticity-Fission-QA","us-east-1","S3 bucket versioning is not enabled"
"o2-s3-versioning-not-enabled","compliance","config-bucket-203471797812-us-east-1","2020-05-21T03:59:04.068Z","Cloudticity-Fission-QA","us-east-1","S3 bucket versioning is not enabled"
"o2-s3-versioning-not-enabled","compliance","kiran0505008","2020-05-21T03:59:04.186Z","Cloudticity-Fission-QA","us-east-1","S3 bucket versioning is not enabled"
"o2-s3-versioning-not-enabled","compliance","o2-203471797812-cloudtrail-access-logs","2020-05-21T03:59:04.305Z","Cloudticity-Fission-QA","us-east-1","S3 bucket versioning is not enabled"
"o2-s3-versioning-not-enabled","compliance","o2-account-configuration-o2secur-cloudtrailbucket-f73p1zo9rozj","2020-05-21T03:59:04.421Z","Cloudticity-Fission-QA","us-east-1","S3 bucket versioning is not enabled"
"o2-s3-versioning-not-enabled","compliance","o2-cloudticity-config-qa","2020-05-21T03:59:04.523Z","Cloudticity-Fission-QA","us-east-1","S3 bucket versioning is not enabled"
"o2-s3-versioning-not-enabled","compliance","o2-elb-v1-ac5d918d76cc74eb9adcc1df8d6e3a64-access-logs","2020-05-21T03:59:04.625Z","Cloudticity-Fission-QA","us-east-1","S3 bucket versioning is not enabled"
"o2-s3-versioning-not-enabled","compliance","o2-elb-v2-application-o2-api-qa-access-logs","2020-05-21T03:59:04.708Z","Cloudticity-Fission-QA","us-east-1","S3 bucket versioning is not enabled"
"o2-s3-versioning-not-enabled","compliance","o2-elb-v2-network-ashish-test-access-logs","2020-05-21T03:59:04.790Z","Cloudticity-Fission-QA","us-east-1","S3 bucket versioning is not enabled"
"o2-s3-versioning-not-enabled","compliance","o2-managed-kubernetes","2020-05-21T03:59:04.888Z","Cloudticity-Fission-QA","us-east-1","S3 bucket versioning is not enabled"
"o2-s3-logging-not-enabled","compliance","kirantest21050001","2020-05-21T12:23:57.196Z","Cloudticity-Fission-QA","us-east-1","S3 bucket does not have logging enabled"
"o2-s3-versioning-not-enabled","compliance","kirantest21050001","2020-05-21T12:23:57.284Z","Cloudticity-Fission-QA","us-east-1","S3 bucket versioning is not enabled"
"o2-s3-default-encryption","security","kirantest21050001","2020-05-21T12:26:32.969Z","Cloudticity-Fission-QA","us-east-1","An S3 bucket does not have default encryption configured."
"o2-s3-logging-not-enabled","compliance","kirantest21050002","2020-05-21T13:48:44.567Z","Cloudticity-Fission-QA","us-east-1","S3 bucket does not have logging enabled"
"o2-s3-versioning-not-enabled","compliance","kirantest21050002","2020-05-21T13:48:44.647Z","Cloudticity-Fission-QA","us-east-1","S3 bucket versioning is not enabled"
